,location,type,comparable price,id,url,position,city,address,bathrooms,bedrooms,beds,Wifi,Free parking,Pets,Breakfast,isSuperhost,rareFind,base_price per night,base_price total,Cleaning fee,Airbnb service fee,Taxes,Special offer,Long stay discount,rate,total,persons,reviewsCount,rating
652,Andermatt,Entire rental unit,35.333333333333336,53093888,https://www.airbnb.com/rooms/53093888,8,Gurtnellen,"Gurtnellen, Uri, Switzerland",2.0,4,5.0,True,True,True,False,True,False,206 ,412,130.0,91.0,3.0,0.0,0.0,318,636,9,19,5.0
653,Andermatt,Entire condo,40.25,50997545,https://www.airbnb.com/rooms/50997545,10,Gurtnellen,"Gurtnellen, Uri, Switzerland",1.0,1,2.0,True,True,True,False,True,False,90 ,180,95.0,46.0,0.0,0.0,0.0,161,321,4,15,4.87
654,Andermatt,Entire rental unit,68.0,52395668,https://www.airbnb.com/rooms/52395668,16,Gurtnellen,"Gurtnellen, Uri, Switzerland",1.0,1,1.0,True,True,False,False,True,False,86 ,172,60.0,39.0,0.0,0.0,0.0,136,271,2,9,5.0
655,Andermatt,Private room in home,44.0,938354429664028960,https://www.airbnb.com/rooms/938354429664028960,21,Realp,"Realp, Uri, Switzerland",1.0,1,2.0,True,True,False,False,True,False,60 ,120,30.0,25.0,0.0,0.0,0.0,88,175,2,11,4.73
656,Andermatt,Entire rental unit,42.75,652701708147869060,https://www.airbnb.com/rooms/652701708147869060,23,Gurtnellen,"Gurtnellen, Uri, Switzerland",1.0,1,3.0,True,True,False,False,True,False,106 ,212,80.0,49.0,0.0,0.0,0.0,171,341,4,35,4.86
657,Andermatt,Entire rental unit,60.5,548494585382984509,https://www.airbnb.com/rooms/548494585382984509,29,Wassen,"Wassen, Uri, Switzerland",1.0,1,1.0,True,True,True,False,False,False,72 ,144,63.0,35.0,0.0,0.0,0.0,121,242,2,6,3.83
658,Melchsee-Frutt,Entire condo,101.0,572332685307035026,https://www.airbnb.com/rooms/572332685307035026,7,Melchtal,"Melchtal, Obwalden, Switzerland",1.5,1,1.0,True,True,True,False,True,False,125 ,250,95.0,58.0,0.0,0.0,0.0,202,403,2,38,4.68
659,Mürren,Entire rental unit,61.0,993441261014133574,https://www.airbnb.com/rooms/993441261014133574,4,Lauterbrunnen,"Lauterbrunnen, Bern, Switzerland",1.0,1,2.0,False,False,False,False,False,False,99 ,198,10.0,35.0,0.0,0.0,0.0,122,243,2,1,
660,Mürren,Entire rental unit,84.75,4982492,https://www.airbnb.com/rooms/4982492,6,Mürren,"Mürren, Canton of Bern, Switzerland",1.0,1,2.0,True,False,False,False,True,False,220 ,440,140.0,97.0,0.0,0.0,0.0,339,677,4,142,4.93
661,Mürren,Room in boutique hotel,81.5,40876315,https://www.airbnb.com/rooms/40876315,7,Gimmelwald,"Gimmelwald, Bern, Switzerland",0.0,1,2.0,True,False,False,False,True,False,160 ,320,0.0,0.0,6.0,0.0,0.0,163,326,2,74,4.82
662,Mürren,Room in boutique hotel,81.5,31332792,https://www.airbnb.com/rooms/31332792,22,Gimmelwald,"Gimmelwald, Bern, Switzerland",0.0,1,2.0,True,False,True,False,True,False,160 ,320,0.0,0.0,6.0,0.0,0.0,163,326,2,105,4.83
663,Mürren,Room in boutique hotel,77.66666666666667,31348083,https://www.airbnb.com/rooms/31348083,25,Gimmelwald,"Gimmelwald, Bern, Switzerland",0.0,1,3.0,True,False,True,False,True,False,227 ,453,0.0,0.0,12.0,0.0,0.0,233,465,3,33,4.85
664,Mürren,Private room in bed and breakfast,112.0,43534574,https://www.airbnb.com/rooms/43534574,32,Gimmelwald ,"Gimmelwald , Bern, Switzerland",1.0,1,3.0,True,False,False,False,True,False,221 ,442,0.0,0.0,6.0,0.0,0.0,224,448,2,15,4.93
665,Savognin,Entire villa,62.86666666666667,676457669256216689,https://www.airbnb.com/rooms/676457669256216689,7,Surses,"Surses, Graubünden, Switzerland",2.5,6,8.0,True,True,True,False,True,False,588 ,1175,440.0,271.0,0.0,0.0,0.0,943,1886,15,25,5.0
666,Savognin,Entire rental unit,36.5,49393192,https://www.airbnb.com/rooms/49393192,9,Surses,"Surses, Graubünden, Switzerland",1.5,2,3.0,True,True,True,False,False,False,100 ,200,50.0,42.0,0.0,0.0,0.0,146,292,4,7,4.0
667,Savognin,Entire rental unit,36.333333333333336,13703950,https://www.airbnb.com/rooms/13703950,12,Savognin,"Savognin, Graubünden, Switzerland",1.0,2,6.0,False,True,False,False,False,False,111 ,222,150.0,63.0,0.0,0.0,0.0,218,435,6,31,4.71
668,Savognin,Entire rental unit,54.285714285714285,45877280,https://www.airbnb.com/rooms/45877280,16,Surses,"Surses, Graubünden, Switzerland",1.0,4,3.0,False,True,True,False,False,False,250 ,500,150.0,109.0,0.0,0.0,0.0,380,759,7,13,4.46
669,Savognin,Entire rental unit,58.5,45909071,https://www.airbnb.com/rooms/45909071,20,Surses,"Surses, Graubünden, Switzerland",1.0,1,1.0,False,True,False,False,False,False,150 ,300,100.0,67.0,0.0,0.0,0.0,234,467,4,12,4.58
670,Savognin,Entire rental unit,80.25,1004982870158373060,https://www.airbnb.com/rooms/1004982870158373060,21,Surses,"Surses, Graubünden, Switzerland",1.0,2,3.0,True,True,False,False,False,False,200 ,400,150.0,92.0,0.0,0.0,0.0,321,642,4,0,
671,Savognin,Entire rental unit,61.5,39882571,https://www.airbnb.com/rooms/39882571,22,Surses,"Surses, Graubünden, Switzerland",1.5,1,1.0,True,True,True,False,False,False,80 ,160,50.0,35.0,0.0,0.0,0.0,123,245,2,16,4.25
672,Rigi,Entire rental unit,75.33333333333333,13890563,https://www.airbnb.com/rooms/13890563,14,Vitznau,"Vitznau, Luzern, Switzerland",1.0,1,3.0,True,False,False,False,True,False,149 ,298,85.0,64.0,5.0,0.0,0.0,226,452,3,127,4.91
673,Rigi,Room in hotel,52.5,49007123,https://www.airbnb.com/rooms/49007123,20,Weggis,"Weggis, Luzern, Switzerland",1.0,1,1.0,True,False,True,False,True,False,103 ,205,0.0,0.0,4.0,0.0,0.0,105,209,2,45,4.98
674,Rigi,Entire rental unit,41.333333333333336,33662047,https://www.airbnb.com/rooms/33662047,32,Luzern,"Luzern, Luzern, Switzerland",1.0,0,2.0,True,False,True,False,False,False,103 ,206,35.0,0.0,7.0,0.0,0.0,124,248,3,57,4.26
675,Rigi,Yurt,24.0,48473555,https://www.airbnb.com/rooms/48473555,36,Vitznau,"Vitznau, Luzern, Switzerland",1.5,1,0.0,True,True,True,False,True,False,80 ,160,0.0,27.0,5.0,0.0,0.0,96,192,4,120,4.84
676,Rigi,Entire rental unit,42.75,910200503701301356,https://www.airbnb.com/rooms/910200503701301356,39,Luzern,"Luzern, Kanton Luzern, Switzerland",1.0,2,2.0,True,True,False,False,True,False,155 ,309,82.0,0.0,7.0,56.0,0.0,171,342,4,31,4.94
677,Zuoz,Entire rental unit,65.75,45500909,https://www.airbnb.com/rooms/45500909,26,Madulain,"Madulain, Graubünden, Switzerland",2.0,2,1.0,True,False,False,False,False,False,188 ,375,150.0,0.0,0.0,0.0,0.0,263,525,4,22,4.77
678,Zuoz,Entire rental unit,59.2,7195883,https://www.airbnb.com/rooms/7195883,34,Madulain,"Madulain, Graubünden, Switzerland",2.0,2,4.0,True,True,False,False,False,False,206 ,412,180.0,0.0,0.0,0.0,0.0,296,592,5,20,4.65
679,Leysin,Entire rental unit,57.0,831740327812753637,https://www.airbnb.com/rooms/831740327812753637,7,Leysin,"Leysin, Vaud, Switzerland",1.0,1,1.0,True,True,False,False,False,False,65 ,130,65.0,33.0,0.0,0.0,0.0,114,228,2,5,5.0
680,Leysin,Entire rental unit,44.5,30227440,https://www.airbnb.com/rooms/30227440,11,Leysin,"Leysin, Vaud, Switzerland",1.0,2,3.0,True,True,False,False,False,True,110 ,220,85.0,51.0,0.0,0.0,0.0,178,356,4,174,4.89
681,Leysin,Entire rental unit,35.0,799241645368785270,https://www.airbnb.com/rooms/799241645368785270,13,Leysin,"Leysin, Waadt, Switzerland",1.0,2,5.0,True,True,False,False,False,False,120 ,240,120.0,60.0,0.0,0.0,0.0,210,420,6,17,4.71
682,Leysin,Entire rental unit,46.666666666666664,47416138,https://www.airbnb.com/rooms/47416138,14,Leysin,"Leysin, Vaud, Switzerland",1.5,1,2.0,True,True,False,False,True,False,95 ,190,50.0,40.0,0.0,0.0,0.0,140,280,3,61,4.92
683,Leysin,Entire condo,41.0,12130168,https://www.airbnb.com/rooms/12130168,15,Leysin,"Leysin, Vaud, Switzerland",1.0,2,2.0,True,True,False,False,True,False,100 ,200,80.0,47.0,0.0,0.0,0.0,164,327,4,199,4.85
684,Leysin,Entire rental unit,25.625,982260412973728224,https://www.airbnb.com/rooms/982260412973728224,16,Leysin,"Leysin, Vaud, Switzerland",1.0,2,4.0,True,True,False,False,False,False,140 ,280,70.0,59.0,0.0,0.0,0.0,205,409,8,3,3.67
685,Leysin,Entire rental unit,41.714285714285715,20755604,https://www.airbnb.com/rooms/20755604,17,Leysin,"Leysin, Vaud, Switzerland",1.5,3,4.0,True,True,False,False,False,False,175 ,350,150.0,84.0,0.0,0.0,0.0,292,584,7,38,4.71
686,Leysin,Entire rental unit,56.666666666666664,696164596568212207,https://www.airbnb.com/rooms/696164596568212207,18,Leysin,"Leysin, Vaud, Switzerland",1.0,1,2.0,True,True,True,False,True,False,110 ,220,70.0,49.0,0.0,0.0,0.0,170,339,3,28,4.79
687,Leysin,Entire rental unit,79.0,640264794235741696,https://www.airbnb.com/rooms/640264794235741696,19,Leysin,"Leysin, Vaud, Switzerland",1.0,1,2.0,True,True,True,False,True,False,110 ,220,50.0,45.0,0.0,0.0,0.0,158,315,2,9,4.78
688,Leysin,Entire condo,46.75,632594185032498220,https://www.airbnb.com/rooms/632594185032498220,20,Leysin,"Leysin, Vaud, Switzerland",1.0,2,5.0,True,True,False,False,False,False,85 ,170,150.0,54.0,0.0,0.0,0.0,187,374,4,7,5.0
689,Leysin,Entire rental unit,78.0,561512370019904340,https://www.airbnb.com/rooms/561512370019904340,21,Leysin,"Leysin, Vaud, Switzerland",1.0,1,1.0,True,True,True,False,True,False,180 ,360,40.0,67.0,0.0,0.0,0.0,234,467,3,40,5.0
690,Leysin,Entire chalet,35.666666666666664,44042846,https://www.airbnb.com/rooms/44042846,23,Leysin,"Leysin, Vaud, Switzerland",1.0,2,6.0,True,True,True,False,True,False,214 ,428,0.0,0.0,0.0,0.0,0.0,214,428,6,33,4.88
691,Leysin,Entire rental unit,36.0,4368297,https://www.airbnb.com/rooms/4368297,24,Leysin,"Leysin, Vaud, Switzerland",1.0,1,4.0,True,True,False,False,False,False,88 ,176,70.0,41.0,0.0,0.0,0.0,144,287,4,69,4.77
692,Leysin,Entire rental unit,58.4,17769781,https://www.airbnb.com/rooms/17769781,26,Leysin,"Leysin, Vaud, Switzerland",2.0,2,5.0,True,True,False,False,False,False,190 ,380,120.0,84.0,0.0,0.0,0.0,292,584,5,85,4.84
693,Leysin,Entire rental unit,43.42857142857143,728997598722060803,https://www.airbnb.com/rooms/728997598722060803,27,Leysin,"Leysin, Vaud, Switzerland",1.0,3,5.0,True,True,False,False,False,False,200 ,400,120.0,87.0,0.0,0.0,0.0,304,607,7,18,4.94
694,Leysin,Entire rental unit,33.166666666666664,50703603,https://www.airbnb.com/rooms/50703603,30,Leysin,"Leysin, Waadt, Switzerland",1.0,1,4.0,False,True,True,False,False,False,140 ,280,60.0,57.0,0.0,0.0,0.0,199,397,6,22,4.55
695,Leysin,Entire rental unit,37.0,945415517793937582,https://www.airbnb.com/rooms/945415517793937582,32,Leysin,"Leysin, Vaud, Switzerland",1.0,2,5.0,True,True,False,False,False,False,140 ,280,100.0,64.0,0.0,0.0,0.0,222,444,6,1,
696,Leysin,Entire rental unit,41.0,699609575255950277,https://www.airbnb.com/rooms/699609575255950277,33,Leysin,"Leysin, Vaud, Switzerland",1.5,2,3.0,True,True,False,False,False,False,125 ,250,100.0,59.0,0.0,0.0,0.0,205,409,5,8,4.38
697,Leysin,Entire rental unit,29.166666666666668,741704715924566656,https://www.airbnb.com/rooms/741704715924566656,39,Leysin,"Leysin, Vaud, Switzerland",1.0,2,3.0,True,True,True,False,False,False,100 ,200,100.0,50.0,0.0,0.0,0.0,175,350,6,13,4.54
698,Obersaxen Mundaun,Entire rental unit,18.6,3383761,https://www.airbnb.com/rooms/3383761,10,Surcuolm,"Surcuolm, Grisons, Switzerland",1.0,3,12.0,True,True,False,False,True,False,159 ,318,0.0,53.0,0.0,0.0,0.0,186,371,10,126,4.76
699,Obersaxen Mundaun,Entire rental unit,21.714285714285715,40157962,https://www.airbnb.com/rooms/40157962,11,Lumnezia,"Lumnezia, Graubünden, Switzerland",1.0,3,6.0,True,True,False,False,True,False,80 ,160,100.0,44.0,0.0,0.0,0.0,152,304,7,29,4.86
700,Obersaxen Mundaun,Entire rental unit,38.0,790471109949714066,https://www.airbnb.com/rooms/790471109949714066,18,Lumnezia,"Lumnezia, Grischun, Switzerland",1.0,1,2.0,True,True,True,False,True,True,110 ,220,40.0,44.0,0.0,0.0,0.0,152,304,4,20,4.9
701,Obersaxen Mundaun,Entire condo,72.75,46158000,https://www.airbnb.com/rooms/46158000,22,Lumnezia,"Lumnezia, Graubünden, Switzerland",1.0,2,3.0,True,True,False,False,False,False,189 ,378,120.0,84.0,0.0,0.0,0.0,291,582,4,32,4.94
702,Obersaxen Mundaun,Entire home,57.5,30737663,https://www.airbnb.com/rooms/30737663,25,Lumnezia,"Lumnezia, Graubünden, Switzerland",2.0,2,5.0,True,True,True,False,False,False,220 ,440,150.0,99.0,0.0,0.0,0.0,345,689,6,24,4.92
703,Obersaxen Mundaun,Entire rental unit,50.0,931995221456768009,https://www.airbnb.com/rooms/931995221456768009,36,Ruis,"Ruis, Graubünden, Switzerland",1.0,1,1.0,True,True,True,False,False,False,85 ,170,0.0,29.0,0.0,0.0,0.0,100,199,2,0,
704,Obersaxen Mundaun,Private room in bed and breakfast,11.0,9070698,https://www.airbnb.com/rooms/9070698,39,Lumnezia,"Lumnezia, Grisons, Switzerland",0.5,2,6.0,True,True,True,True,False,False,51 ,102,10.0,19.0,0.0,0.0,0.0,66,131,6,7,5.0
705,Obersaxen Mundaun,Entire condo,65.375,8901883,https://www.airbnb.com/rooms/8901883,40,Vignogn,"Vignogn, Graubünden, Switzerland",4.5,3,6.0,True,True,False,False,False,False,413 ,825,220.0,0.0,0.0,0.0,0.0,523,1045,8,56,4.79
706,Adelboden,Entire rental unit,73.0,45809549,https://www.airbnb.com/rooms/45809549,5,Adelboden,"Adelboden, Bern, Switzerland",1.0,0,1.0,True,True,False,False,True,False,95 ,190,60.0,42.0,0.0,0.0,0.0,146,292,2,106,4.83
707,Adelboden,Entire rental unit,66.5,986582513802977517,https://www.airbnb.com/rooms/986582513802977517,9,Adelboden,"Adelboden, Bern, Switzerland",1.0,1,1.0,True,False,False,False,False,False,64 ,127,139.0,0.0,0.0,0.0,0.0,133,266,2,0,
708,Adelboden,Entire rental unit,81.33333333333333,53909947,https://www.airbnb.com/rooms/53909947,12,Adelboden,"Adelboden, Bern, Switzerland",1.0,0,2.0,True,True,False,False,True,False,130 ,259,150.0,69.0,10.0,0.0,0.0,244,488,3,89,4.94
709,Adelboden,Entire serviced apartment,71.5,48020555,https://www.airbnb.com/rooms/48020555,13,Adelboden,"Adelboden, Bern, Switzerland",1.5,1,3.0,True,False,True,False,False,False,369 ,738,120.0,0.0,0.0,0.0,0.0,429,858,6,84,4.76
710,Adelboden,Entire rental unit,119.0,46576607,https://www.airbnb.com/rooms/46576607,14,Adelboden,"Adelboden, Bern, Switzerland",1.0,0,1.0,True,True,False,False,True,False,125 ,249,150.0,67.0,10.0,0.0,0.0,238,476,2,149,4.97
711,Adelboden,Entire rental unit,57.4,22395375,https://www.airbnb.com/rooms/22395375,16,Adelboden,"Adelboden, Bern, Switzerland",1.0,2,5.0,True,False,False,False,False,False,198 ,396,95.0,82.0,0.0,0.0,0.0,287,573,5,77,4.84
712,Adelboden,Entire condo,74.25,592712704866716077,https://www.airbnb.com/rooms/592712704866716077,17,Adelboden,"Adelboden, Bern, Switzerland",1.0,1,4.0,True,True,False,False,True,False,241 ,482,128.0,0.0,0.0,0.0,16.0,297,594,4,32,4.97
713,Adelboden,Private room in bed and breakfast,70.0,28599942,https://www.airbnb.com/rooms/28599942,18,Adelboden,"Adelboden, Bern, Switzerland",1.0,1,1.0,True,True,False,True,False,False,120 ,240,0.0,40.0,0.0,0.0,0.0,140,280,2,27,5.0
714,Adelboden,Entire condo,51.0,601957699242098246,https://www.airbnb.com/rooms/601957699242098246,19,Adelboden,"Adelboden, Bern, Switzerland",1.0,2,4.0,True,True,False,False,True,False,257 ,514,128.0,0.0,0.0,0.0,31.0,306,611,6,43,4.91
715,Adelboden,Entire rental unit,52.5,11660935,https://www.airbnb.com/rooms/11660935,22,Adelboden,"Adelboden, Bern, Switzerland",1.0,2,4.0,True,True,False,False,True,False,130 ,260,100.0,60.0,0.0,0.0,0.0,210,420,4,171,4.96
716,Adelboden,Entire chalet,40.125,37966705,https://www.airbnb.com/rooms/37966705,23,Adelboden,"Adelboden, Bern, Switzerland",1.0,3,7.0,False,True,False,False,True,False,200 ,400,150.0,92.0,0.0,0.0,0.0,321,642,8,54,4.8
717,Adelboden,Entire rental unit,116.33333333333333,53911013,https://www.airbnb.com/rooms/53911013,24,Adelboden,"Adelboden, Bern, Switzerland",1.0,1,2.0,True,True,False,False,True,False,220 ,439,150.0,99.0,10.0,0.0,0.0,349,698,3,77,4.96
718,Adelboden,Entire rental unit,55.0,579468395365439264,https://www.airbnb.com/rooms/579468395365439264,25,Adelboden,"Adelboden, Bern, Switzerland",1.0,2,4.0,True,True,False,False,True,True,281 ,562,128.0,0.0,0.0,0.0,31.0,330,659,6,30,4.97
719,Adelboden,Entire rental unit,53.8,704125214911885095,https://www.airbnb.com/rooms/704125214911885095,29,Adelboden,"Adelboden, Canton of Bern, Switzerland",1.0,2,0.0,True,False,False,False,False,True,269 ,537,0.0,0.0,0.0,0.0,0.0,269,537,5,3,5.0
720,Sedrun,Entire rental unit,61.25,1002658856965160489,https://www.airbnb.com/rooms/1002658856965160489,4,Tavetsch,"Tavetsch, Graubünden, Switzerland",1.0,2,4.0,True,True,True,False,False,False,185 ,370,120.0,0.0,0.0,0.0,0.0,245,490,4,0,
721,Sedrun,Entire condo,34.375,738199234997061189,https://www.airbnb.com/rooms/738199234997061189,8,Tujetsch,"Tujetsch, Grigioni, Switzerland",1.0,2,6.0,True,False,False,False,False,False,160 ,320,150.0,79.0,0.0,0.0,0.0,275,549,8,15,4.67
722,Sedrun,Entire rental unit,83.25,749385908383859779,https://www.airbnb.com/rooms/749385908383859779,9,Tavetsch,"Tavetsch, Graubünden, Switzerland",1.0,2,4.0,True,True,False,False,True,False,210 ,420,150.0,96.0,0.0,0.0,0.0,333,666,4,3,4.67
723,Sedrun,Entire vacation home,63.333333333333336,53732685,https://www.airbnb.com/rooms/53732685,17,Camischolas,"Camischolas, Grigioni, Switzerland",1.5,3,5.0,True,True,False,False,True,False,230 ,460,190.0,109.0,0.0,0.0,0.0,380,759,6,41,4.9
724,Sedrun,Entire condo,46.875,590141121860926902,https://www.airbnb.com/rooms/590141121860926902,18,Tujetsch,"Tujetsch, Grigioni, Switzerland",2.0,4,8.0,True,True,False,False,False,False,246 ,491,150.0,108.0,0.0,0.0,0.0,375,749,8,0,
725,Sedrun,Entire rental unit,58.25,53043460,https://www.airbnb.com/rooms/53043460,21,Tavetsch,"Tavetsch, Graubünden, Switzerland",1.0,2,4.0,True,False,False,False,False,False,233 ,466,0.0,0.0,0.0,0.0,0.0,233,466,4,1,
726,Sedrun,Entire rental unit,63.2,739823296671379726,https://www.airbnb.com/rooms/739823296671379726,22,Tujetsch,"Tujetsch, Grigioni, Switzerland",1.0,3,4.0,True,True,True,False,False,False,220 ,440,100.0,91.0,0.0,0.0,0.0,316,631,5,2,
727,Sedrun,Entire rental unit,43.833333333333336,30315681,https://www.airbnb.com/rooms/30315681,23,Rueras,"Rueras, Graubünden, Switzerland",1.0,2,5.0,True,True,True,False,True,False,150 ,300,150.0,76.0,0.0,0.0,0.0,263,526,6,26,4.85
728,Sedrun,Private room in bed and breakfast,41.666666666666664,822133499436535352,https://www.airbnb.com/rooms/822133499436535352,25,Tujetsch,"Tujetsch, Grigioni, Switzerland",1.0,1,3.0,True,True,True,True,False,False,125 ,250,0.0,0.0,0.0,0.0,0.0,125,250,3,0,
729,Sedrun,Entire serviced apartment,51.0,52943583,https://www.airbnb.com/rooms/52943583,28,Tavetsch,"Tavetsch, Graubünden, Switzerland",1.0,1,2.0,True,False,False,False,False,False,255 ,510,0.0,0.0,0.0,0.0,0.0,255,510,5,3,5.0
730,Sedrun,Tiny home,93.5,695513793697813995,https://www.airbnb.com/rooms/695513793697813995,29,Tujetsch,"Tujetsch, Grigioni, Switzerland",0.0,1,1.0,False,False,False,False,True,False,120 ,240,80.0,54.0,0.0,0.0,0.0,187,374,2,0,
731,Braunwald,Entire chalet,36.8,16711431,https://www.airbnb.com/rooms/16711431,1,Glarus Süd,"Glarus Süd, Glarus, Switzerland",1.0,3,7.0,True,False,False,False,False,False,215 ,430,200.0,106.0,0.0,0.0,0.0,368,736,10,40,4.63
732,Braunwald,Entire rental unit,28.1,26098573,https://www.airbnb.com/rooms/26098573,2,Glarus Süd,"Glarus Süd, Glarus, Switzerland",1.0,3,7.0,True,False,True,False,False,False,180 ,360,120.0,81.0,0.0,0.0,0.0,281,561,10,54,4.8
733,Braunwald,Entire rental unit,43.2,9169519,https://www.airbnb.com/rooms/9169519,4,Glarus Süd,"Glarus Süd, Glarus, Switzerland",1.0,3,6.0,True,False,False,False,True,False,140 ,280,90.0,62.0,0.0,0.0,0.0,216,432,5,10,5.0
734,Braunwald,Entire rental unit,37.0,38222632,https://www.airbnb.com/rooms/38222632,5,Glarus Süd,"Glarus Süd, Glarus, Switzerland",2.0,2,6.0,True,True,False,False,True,True,140 ,280,100.0,64.0,0.0,0.0,0.0,222,444,6,104,5.0
735,Braunwald,Private room in home,64.5,8359982,https://www.airbnb.com/rooms/8359982,6,Glarus Süd,"Glarus Süd, Glarus, Switzerland",1.0,1,2.0,True,False,False,False,True,False,85 ,170,50.0,37.0,0.0,0.0,0.0,129,257,2,5,5.0
736,Braunwald,Entire chalet,58.5,772181263797917072,https://www.airbnb.com/rooms/772181263797917072,8,Glarus Süd,"Glarus Süd, Glarus, Switzerland",1.0,1,1.0,True,False,True,False,True,True,95 ,190,10.0,34.0,0.0,0.0,0.0,117,234,2,11,4.82
737,Braunwald,Private room in chalet,47.0,47775294,https://www.airbnb.com/rooms/47775294,11,Glarus Süd,"Glarus Süd, Glarus, Switzerland",1.0,1,1.0,True,False,True,True,True,False,75 ,150,10.0,27.0,0.0,0.0,0.0,94,187,2,76,4.95
738,Braunwald,Entire chalet,65.75,595695983444248662,https://www.airbnb.com/rooms/595695983444248662,12,Glarus Süd,"Glarus Süd, Glarus, Switzerland",1.0,2,3.0,True,False,False,False,True,False,160 ,320,130.0,76.0,0.0,0.0,0.0,263,526,4,24,4.92
739,Braunwald,Private room in rental unit,50.5,643926617700979998,https://www.airbnb.com/rooms/643926617700979998,13,Glarus Süd,"Glarus Süd, Glarus, Switzerland",1.0,1,2.0,False,True,True,False,True,False,79 ,158,15.0,29.0,0.0,0.0,0.0,101,202,2,43,4.86
740,Braunwald,Entire condo,43.166666666666664,54004879,https://www.airbnb.com/rooms/54004879,15,Glarus Süd,"Glarus Süd, Glarus, Switzerland",1.0,2,3.0,True,True,True,False,True,False,179 ,358,85.0,74.0,0.0,0.0,0.0,259,517,6,45,4.98
741,Braunwald,Entire rental unit,53.333333333333336,8445770,https://www.airbnb.com/rooms/8445770,17,Rüti,"Rüti, glarus, Switzerland",1.0,1,2.0,True,True,False,False,False,False,112 ,224,50.0,46.0,0.0,0.0,0.0,160,320,3,19,4.58
