location,location_town,first_rental_day,return_date,gear_name,price,rental_duration,price_per_day,gear_class
Oberwil i.S. – Bern Region,Oberwil i.S.,2023-12-15,2023-12-16,Ski Premium,72.0,2,36.0,ski
Oberwil i.S. – Bern Region,Oberwil i.S.,2023-12-15,2023-12-16,Ski Economy,50.4,2,25.2,ski
Oberwil i.S. – Bern Region,Oberwil i.S.,2023-12-15,2023-12-16,Ski boot,34.2,2,17.1,clothes
Oberwil i.S. – Bern Region,Oberwil i.S.,2023-12-15,2023-12-16,Ski jacket and ski pants,79.0,2,39.5,clothes
Oberwil i.S. – Bern Region,Oberwil i.S.,2023-12-15,2023-12-16,Freerideski Superior,99.0,2,49.5,ski
Oberwil i.S. – Bern Region,Oberwil i.S.,2023-12-15,2023-12-16,Ski helmet,18.0,2,9.0,helmet
Oberwil i.S. – Bern Region,Oberwil i.S.,2023-12-15,2023-12-16,Avalanche tranceiver,21.6,2,10.8,other
Oberwil i.S. – Bern Region,Oberwil i.S.,2023-12-15,2023-12-16,Safety Set,44.1,2,22.05,set
Oberwil i.S. – Bern Region,Oberwil i.S.,2023-12-15,2023-12-16,Snowboard Premium,72.0,2,36.0,snowboard
Oberwil i.S. – Bern Region,Oberwil i.S.,2023-12-15,2023-12-16,Snowboard Economy,50.4,2,25.2,snowboard
Oberwil i.S. – Bern Region,Oberwil i.S.,2023-12-15,2023-12-16,Snowboard boots,34.2,2,17.1,clothes
Oberwil i.S. – Bern Region,Oberwil i.S.,2023-12-15,2023-12-16,Shortcarver,50.4,2,25.2,ski
Oberwil i.S. – Bern Region,Oberwil i.S.,2023-12-15,2023-12-17,Ski Superior,139.5,3,46.5,ski
Oberwil i.S. – Bern Region,Oberwil i.S.,2023-12-15,2023-12-17,Ski Premium,104.4,3,34.800000000000004,ski
Oberwil i.S. – Bern Region,Oberwil i.S.,2023-12-15,2023-12-17,Ski Economy,72.9,3,24.3,ski
Oberwil i.S. – Bern Region,Oberwil i.S.,2023-12-15,2023-12-17,Ski boot,45.9,3,15.299999999999999,clothes
Oberwil i.S. – Bern Region,Oberwil i.S.,2023-12-15,2023-12-17,Ski jacket and ski pants,109.0,3,36.333333333333336,clothes
Oberwil i.S. – Bern Region,Oberwil i.S.,2023-12-15,2023-12-17,Freerideski Superior,139.5,3,46.5,ski
Oberwil i.S. – Bern Region,Oberwil i.S.,2023-12-15,2023-12-17,Ski helmet,26.1,3,8.700000000000001,helmet
Oberwil i.S. – Bern Region,Oberwil i.S.,2023-12-15,2023-12-17,Avalanche tranceiver,31.5,3,10.5,other
Oberwil i.S. – Bern Region,Oberwil i.S.,2023-12-15,2023-12-17,Safety Set,63.0,3,21.0,set
Oberwil i.S. – Bern Region,Oberwil i.S.,2023-12-15,2023-12-17,Snowboard Premium,104.4,3,34.800000000000004,snowboard
Oberwil i.S. – Bern Region,Oberwil i.S.,2023-12-15,2023-12-17,Snowboard Economy,72.9,3,24.3,snowboard
Oberwil i.S. – Bern Region,Oberwil i.S.,2023-12-15,2023-12-17,Snowboard boots,45.9,3,15.299999999999999,clothes
Oberwil i.S. – Bern Region,Oberwil i.S.,2023-12-15,2023-12-17,Shortcarver,72.9,3,24.3,ski
Sörenberg – Lucerne - Lake Lucerne Region,Sörenberg,2023-12-15,2023-12-15,Ski Economy,37.8,1,37.8,ski
Sörenberg – Lucerne - Lake Lucerne Region,Sörenberg,2023-12-15,2023-12-15,Skiboots economy,19.8,1,19.8,clothes
Sörenberg – Lucerne - Lake Lucerne Region,Sörenberg,2023-12-15,2023-12-15,Snowboard Economy,36.0,1,36.0,snowboard
Sörenberg – Lucerne - Lake Lucerne Region,Sörenberg,2023-12-15,2023-12-15,Snowboard boots economy,19.8,1,19.8,clothes
Sörenberg – Lucerne - Lake Lucerne Region,Sörenberg,2023-12-15,2023-12-15,Nordic Set Skating,43.2,1,43.2,set
Sörenberg – Lucerne - Lake Lucerne Region,Sörenberg,2023-12-15,2023-12-15,Nordic Set Classic,37.8,1,37.8,set
Sörenberg – Lucerne - Lake Lucerne Region,Sörenberg,2023-12-15,2023-12-15,Helmet,9.0,1,9.0,helmet
Sörenberg – Lucerne - Lake Lucerne Region,Sörenberg,2023-12-15,2023-12-15,Back protection (shield),9.0,1,9.0,clothes
Sörenberg – Lucerne - Lake Lucerne Region,Sörenberg,2023-12-15,2023-12-15,Snowshoes,18.0,1,18.0,clothes
Sörenberg – Lucerne - Lake Lucerne Region,Sörenberg,2023-12-15,2023-12-16,Ski Economy,67.5,2,33.75,ski
Sörenberg – Lucerne - Lake Lucerne Region,Sörenberg,2023-12-15,2023-12-16,Skiboots economy,32.4,2,16.2,clothes
Sörenberg – Lucerne - Lake Lucerne Region,Sörenberg,2023-12-15,2023-12-16,Snowboard Economy,63.0,2,31.5,snowboard
Sörenberg – Lucerne - Lake Lucerne Region,Sörenberg,2023-12-15,2023-12-16,Snowboard boots economy,32.4,2,16.2,clothes
Sörenberg – Lucerne - Lake Lucerne Region,Sörenberg,2023-12-15,2023-12-16,Nordic Set Skating,72.0,2,36.0,set
Sörenberg – Lucerne - Lake Lucerne Region,Sörenberg,2023-12-15,2023-12-16,Nordic Set Classic,58.5,2,29.25,set
Sörenberg – Lucerne - Lake Lucerne Region,Sörenberg,2023-12-15,2023-12-16,Helmet,13.5,2,6.75,helmet
Sörenberg – Lucerne - Lake Lucerne Region,Sörenberg,2023-12-15,2023-12-16,Back protection (shield),13.5,2,6.75,clothes
Sörenberg – Lucerne - Lake Lucerne Region,Sörenberg,2023-12-15,2023-12-16,Snowshoes,26.1,2,13.05,clothes
Sörenberg – Lucerne - Lake Lucerne Region,Sörenberg,2023-12-15,2023-12-17,Ski Economy,83.7,3,27.900000000000002,ski
Sörenberg – Lucerne - Lake Lucerne Region,Sörenberg,2023-12-15,2023-12-17,Skiboots economy,42.3,3,14.1,clothes
Sörenberg – Lucerne - Lake Lucerne Region,Sörenberg,2023-12-15,2023-12-17,Snowboard Economy,80.1,3,26.7,snowboard
Sörenberg – Lucerne - Lake Lucerne Region,Sörenberg,2023-12-15,2023-12-17,Snowboard boots economy,42.3,3,14.1,clothes
Sörenberg – Lucerne - Lake Lucerne Region,Sörenberg,2023-12-15,2023-12-17,Nordic Set Skating,89.1,3,29.7,set
Sörenberg – Lucerne - Lake Lucerne Region,Sörenberg,2023-12-15,2023-12-17,Nordic Set Classic,72.0,3,24.0,set
Sörenberg – Lucerne - Lake Lucerne Region,Sörenberg,2023-12-15,2023-12-17,Helmet,13.5,3,4.5,helmet
Sörenberg – Lucerne - Lake Lucerne Region,Sörenberg,2023-12-15,2023-12-17,Back protection (shield),13.5,3,4.5,clothes
Sörenberg – Lucerne - Lake Lucerne Region,Sörenberg,2023-12-15,2023-12-17,Snowshoes,32.4,3,10.799999999999999,clothes
Le Sentier – Canton of Vaud,Le Sentier,2023-12-15,2023-12-15,Ski Superior,43.2,1,43.2,ski
Le Sentier – Canton of Vaud,Le Sentier,2023-12-15,2023-12-15,Ski Premium,33.3,1,33.3,ski
Le Sentier – Canton of Vaud,Le Sentier,2023-12-15,2023-12-15,Ski Economy,26.1,1,26.1,ski
Le Sentier – Canton of Vaud,Le Sentier,2023-12-15,2023-12-15,Skiboots economy,14.4,1,14.4,clothes
Le Sentier – Canton of Vaud,Le Sentier,2023-12-15,2023-12-15,Ski jacket and ski pants,45.0,1,45.0,clothes
Le Sentier – Canton of Vaud,Le Sentier,2023-12-15,2023-12-15,Ski helmet,10.8,1,10.8,helmet
Le Sentier – Canton of Vaud,Le Sentier,2023-12-15,2023-12-15,Safety Set,22.5,1,22.5,set
Le Sentier – Canton of Vaud,Le Sentier,2023-12-15,2023-12-15,Avalanche tranceiver,22.5,1,22.5,other
Le Sentier – Canton of Vaud,Le Sentier,2023-12-15,2023-12-15,Snowboard Economy,26.1,1,26.1,snowboard
Le Sentier – Canton of Vaud,Le Sentier,2023-12-15,2023-12-15,Snowboard Superior,43.2,1,43.2,snowboard
Le Sentier – Canton of Vaud,Le Sentier,2023-12-15,2023-12-15,Snowboard boots,14.4,1,14.4,clothes
Le Sentier – Canton of Vaud,Le Sentier,2023-12-15,2023-12-15,Snow shoes incl. poles,17.1,1,17.1,clothes
Le Sentier – Canton of Vaud,Le Sentier,2023-12-15,2023-12-15,Shortcarver,22.5,1,22.5,ski
Le Sentier – Canton of Vaud,Le Sentier,2023-12-15,2023-12-15,Sledge,17.1,1,17.1,sledge
Le Sentier – Canton of Vaud,Le Sentier,2023-12-15,2023-12-16,Ski Superior,82.8,2,41.4,ski
Le Sentier – Canton of Vaud,Le Sentier,2023-12-15,2023-12-16,Ski Premium,63.0,2,31.5,ski
Le Sentier – Canton of Vaud,Le Sentier,2023-12-15,2023-12-16,Ski Economy,47.7,2,23.85,ski
Le Sentier – Canton of Vaud,Le Sentier,2023-12-15,2023-12-16,Skiboots economy,26.1,2,13.05,clothes
Le Sentier – Canton of Vaud,Le Sentier,2023-12-15,2023-12-16,Ski jacket and ski pants,79.0,2,39.5,clothes
Le Sentier – Canton of Vaud,Le Sentier,2023-12-15,2023-12-16,Ski helmet,20.7,2,10.35,helmet
Le Sentier – Canton of Vaud,Le Sentier,2023-12-15,2023-12-16,Safety Set,42.3,2,21.15,set
Le Sentier – Canton of Vaud,Le Sentier,2023-12-15,2023-12-16,Avalanche tranceiver,42.3,2,21.15,other
Le Sentier – Canton of Vaud,Le Sentier,2023-12-15,2023-12-16,Snowboard Economy,47.7,2,23.85,snowboard
Le Sentier – Canton of Vaud,Le Sentier,2023-12-15,2023-12-16,Snowboard Superior,82.8,2,41.4,snowboard
Le Sentier – Canton of Vaud,Le Sentier,2023-12-15,2023-12-16,Snowboard boots,26.1,2,13.05,clothes
Le Sentier – Canton of Vaud,Le Sentier,2023-12-15,2023-12-16,Snow shoes incl. poles,29.7,2,14.85,clothes
Le Sentier – Canton of Vaud,Le Sentier,2023-12-15,2023-12-16,Sledge,26.1,2,13.05,sledge
Le Sentier – Canton of Vaud,Le Sentier,2023-12-15,2023-12-16,Shortcarver,42.3,2,21.15,ski
Le Sentier – Canton of Vaud,Le Sentier,2023-12-15,2023-12-17,Ski Superior,118.8,3,39.6,ski
Le Sentier – Canton of Vaud,Le Sentier,2023-12-15,2023-12-17,Ski Premium,92.7,3,30.900000000000002,ski
Le Sentier – Canton of Vaud,Le Sentier,2023-12-15,2023-12-17,Ski Economy,68.4,3,22.8,ski
Le Sentier – Canton of Vaud,Le Sentier,2023-12-15,2023-12-17,Skiboots economy,35.1,3,11.700000000000001,clothes
Le Sentier – Canton of Vaud,Le Sentier,2023-12-15,2023-12-17,Ski jacket and ski pants,109.0,3,36.333333333333336,clothes
Le Sentier – Canton of Vaud,Le Sentier,2023-12-15,2023-12-17,Ski helmet,29.7,3,9.9,helmet
Le Sentier – Canton of Vaud,Le Sentier,2023-12-15,2023-12-17,Avalanche tranceiver,62.1,3,20.7,other
Le Sentier – Canton of Vaud,Le Sentier,2023-12-15,2023-12-17,Safety Set,62.1,3,20.7,set
Le Sentier – Canton of Vaud,Le Sentier,2023-12-15,2023-12-17,Snowboard Economy,68.4,3,22.8,snowboard
Le Sentier – Canton of Vaud,Le Sentier,2023-12-15,2023-12-17,Snowboard Superior,118.8,3,39.6,snowboard
Le Sentier – Canton of Vaud,Le Sentier,2023-12-15,2023-12-17,Snowboard boots,35.1,3,11.700000000000001,clothes
Le Sentier – Canton of Vaud,Le Sentier,2023-12-15,2023-12-17,Snow shoes incl. poles,42.3,3,14.1,clothes
Le Sentier – Canton of Vaud,Le Sentier,2023-12-15,2023-12-17,Shortcarver,62.1,3,20.7,ski
Le Sentier – Canton of Vaud,Le Sentier,2023-12-15,2023-12-17,Sledge,35.1,3,11.700000000000001,sledge
Buttes La Robella – Jura & Three-Lakes,Buttes La Robella,2023-12-15,2023-12-15,Ski Superior,32.4,1,32.4,ski
Buttes La Robella – Jura & Three-Lakes,Buttes La Robella,2023-12-15,2023-12-15,Ski Premium,26.1,1,26.1,ski
Buttes La Robella – Jura & Three-Lakes,Buttes La Robella,2023-12-15,2023-12-15,Ski Economy,23.4,1,23.4,ski
Buttes La Robella – Jura & Three-Lakes,Buttes La Robella,2023-12-15,2023-12-15,Skiboots economy,10.8,1,10.8,clothes
Buttes La Robella – Jura & Three-Lakes,Buttes La Robella,2023-12-15,2023-12-15,Alpine touring ski,32.4,1,32.4,ski
Buttes La Robella – Jura & Three-Lakes,Buttes La Robella,2023-12-15,2023-12-15,Ski jacket and ski pants,45.0,1,45.0,clothes
Buttes La Robella – Jura & Three-Lakes,Buttes La Robella,2023-12-15,2023-12-15,Alpine touring ski boots,10.8,1,10.8,clothes
Buttes La Robella – Jura & Three-Lakes,Buttes La Robella,2023-12-15,2023-12-15,Ski helmet,6.3,1,6.3,helmet
Buttes La Robella – Jura & Three-Lakes,Buttes La Robella,2023-12-15,2023-12-15,Snowboard Economy,23.4,1,23.4,snowboard
Buttes La Robella – Jura & Three-Lakes,Buttes La Robella,2023-12-15,2023-12-15,Snowboard boots Premium,10.8,1,10.8,clothes
Buttes La Robella – Jura & Three-Lakes,Buttes La Robella,2023-12-15,2023-12-15,Snowblades,13.5,1,13.5,ski
Buttes La Robella – Jura & Three-Lakes,Buttes La Robella,2023-12-15,2023-12-15,Snow shoes incl. poles,10.8,1,10.8,clothes
Buttes La Robella – Jura & Three-Lakes,Buttes La Robella,2023-12-15,2023-12-15,Skating shoes,5.4,1,5.4,clothes
Buttes La Robella – Jura & Three-Lakes,Buttes La Robella,2023-12-15,2023-12-16,Ski Superior,59.4,2,29.7,ski
Buttes La Robella – Jura & Three-Lakes,Buttes La Robella,2023-12-15,2023-12-16,Ski Premium,51.3,2,25.65,ski
Buttes La Robella – Jura & Three-Lakes,Buttes La Robella,2023-12-15,2023-12-16,Ski Economy,42.3,2,21.15,ski
Buttes La Robella – Jura & Three-Lakes,Buttes La Robella,2023-12-15,2023-12-16,Skiboots economy,20.7,2,10.35,clothes
Buttes La Robella – Jura & Three-Lakes,Buttes La Robella,2023-12-15,2023-12-16,Alpine touring ski,59.4,2,29.7,ski
Buttes La Robella – Jura & Three-Lakes,Buttes La Robella,2023-12-15,2023-12-16,Ski jacket and ski pants,79.0,2,39.5,clothes
Buttes La Robella – Jura & Three-Lakes,Buttes La Robella,2023-12-15,2023-12-16,Alpine touring ski boots,20.7,2,10.35,clothes
Buttes La Robella – Jura & Three-Lakes,Buttes La Robella,2023-12-15,2023-12-16,Ski helmet,10.8,2,5.4,helmet
Buttes La Robella – Jura & Three-Lakes,Buttes La Robella,2023-12-15,2023-12-16,Snowboard Economy,42.3,2,21.15,snowboard
Buttes La Robella – Jura & Three-Lakes,Buttes La Robella,2023-12-15,2023-12-16,Snowboard boots Premium,20.7,2,10.35,clothes
Buttes La Robella – Jura & Three-Lakes,Buttes La Robella,2023-12-15,2023-12-16,Snowblades,26.1,2,13.05,ski
Buttes La Robella – Jura & Three-Lakes,Buttes La Robella,2023-12-15,2023-12-16,Snow shoes incl. poles,20.7,2,10.35,clothes
Buttes La Robella – Jura & Three-Lakes,Buttes La Robella,2023-12-15,2023-12-16,Skating shoes,8.1,2,4.05,clothes
Buttes La Robella – Jura & Three-Lakes,Buttes La Robella,2023-12-15,2023-12-17,Ski Superior,83.7,3,27.900000000000002,ski
Buttes La Robella – Jura & Three-Lakes,Buttes La Robella,2023-12-15,2023-12-17,Ski Premium,74.7,3,24.900000000000002,ski
Buttes La Robella – Jura & Three-Lakes,Buttes La Robella,2023-12-15,2023-12-17,Ski Economy,61.2,3,20.400000000000002,ski
Buttes La Robella – Jura & Three-Lakes,Buttes La Robella,2023-12-15,2023-12-17,Skiboots economy,26.1,3,8.700000000000001,clothes
Buttes La Robella – Jura & Three-Lakes,Buttes La Robella,2023-12-15,2023-12-17,Alpine touring ski,83.7,3,27.900000000000002,ski
Buttes La Robella – Jura & Three-Lakes,Buttes La Robella,2023-12-15,2023-12-17,Ski jacket and ski pants,109.0,3,36.333333333333336,clothes
Buttes La Robella – Jura & Three-Lakes,Buttes La Robella,2023-12-15,2023-12-17,Alpine touring ski boots,26.1,3,8.700000000000001,clothes
Buttes La Robella – Jura & Three-Lakes,Buttes La Robella,2023-12-15,2023-12-17,Ski helmet,14.4,3,4.8,helmet
Buttes La Robella – Jura & Three-Lakes,Buttes La Robella,2023-12-15,2023-12-17,Snowboard Economy,61.2,3,20.400000000000002,snowboard
Buttes La Robella – Jura & Three-Lakes,Buttes La Robella,2023-12-15,2023-12-17,Snowboard boots Premium,26.1,3,8.700000000000001,clothes
Buttes La Robella – Jura & Three-Lakes,Buttes La Robella,2023-12-15,2023-12-17,Snowblades,35.1,3,11.700000000000001,ski
Buttes La Robella – Jura & Three-Lakes,Buttes La Robella,2023-12-15,2023-12-17,Snow shoes incl. poles,26.1,3,8.700000000000001,clothes
Buttes La Robella – Jura & Three-Lakes,Buttes La Robella,2023-12-15,2023-12-17,Skating shoes,10.8,3,3.6,clothes
St. Peter – Graubünden,St. Peter,2023-12-15,2023-12-15,Ski Superior,52.2,1,52.2,ski
St. Peter – Graubünden,St. Peter,2023-12-15,2023-12-15,Ski Premium,36.9,1,36.9,ski
St. Peter – Graubünden,St. Peter,2023-12-15,2023-12-15,Ski Economy,26.1,1,26.1,ski
St. Peter – Graubünden,St. Peter,2023-12-15,2023-12-15,Ski boot,18.0,1,18.0,clothes
St. Peter – Graubünden,St. Peter,2023-12-15,2023-12-15,Alpine touring skis Superior + crampons,52.2,1,52.2,ski
St. Peter – Graubünden,St. Peter,2023-12-15,2023-12-15,Ski jacket and ski pants,45.0,1,45.0,clothes
St. Peter – Graubünden,St. Peter,2023-12-15,2023-12-15,Freerideski Superior,52.2,1,52.2,ski
St. Peter – Graubünden,St. Peter,2023-12-15,2023-12-15,Ski helmet,9.9,1,9.9,helmet
St. Peter – Graubünden,St. Peter,2023-12-15,2023-12-15,Avalanche tranceiver,10.8,1,10.8,other
St. Peter – Graubünden,St. Peter,2023-12-15,2023-12-15,Safety Set,24.3,1,24.3,set
St. Peter – Graubünden,St. Peter,2023-12-15,2023-12-15,Snowboard Premium,36.9,1,36.9,snowboard
St. Peter – Graubünden,St. Peter,2023-12-15,2023-12-15,Snowboard Economy,26.1,1,26.1,snowboard
St. Peter – Graubünden,St. Peter,2023-12-15,2023-12-15,Snowboard boots,18.0,1,18.0,clothes
St. Peter – Graubünden,St. Peter,2023-12-15,2023-12-15,Shortcarver,26.1,1,26.1,ski
St. Peter – Graubünden,St. Peter,2023-12-15,2023-12-15,Snow shoes incl. poles,18.0,1,18.0,clothes
St. Peter – Graubünden,St. Peter,2023-12-15,2023-12-16,Ski Superior,99.0,2,49.5,ski
St. Peter – Graubünden,St. Peter,2023-12-15,2023-12-16,Ski Premium,72.0,2,36.0,ski
St. Peter – Graubünden,St. Peter,2023-12-15,2023-12-16,Ski Economy,50.4,2,25.2,ski
St. Peter – Graubünden,St. Peter,2023-12-15,2023-12-16,Ski boot,34.2,2,17.1,clothes
St. Peter – Graubünden,St. Peter,2023-12-15,2023-12-16,Alpine touring skis Superior + crampons,99.0,2,49.5,ski
St. Peter – Graubünden,St. Peter,2023-12-15,2023-12-16,Ski jacket and ski pants,79.0,2,39.5,clothes
St. Peter – Graubünden,St. Peter,2023-12-15,2023-12-16,Freerideski Superior,99.0,2,49.5,ski
St. Peter – Graubünden,St. Peter,2023-12-15,2023-12-16,Ski helmet,18.0,2,9.0,helmet
St. Peter – Graubünden,St. Peter,2023-12-15,2023-12-16,Safety Set,44.1,2,22.05,set
St. Peter – Graubünden,St. Peter,2023-12-15,2023-12-16,Avalanche tranceiver,21.6,2,10.8,other
St. Peter – Graubünden,St. Peter,2023-12-15,2023-12-16,Snowboard Premium,72.0,2,36.0,snowboard
St. Peter – Graubünden,St. Peter,2023-12-15,2023-12-16,Snowboard Economy,50.4,2,25.2,snowboard
St. Peter – Graubünden,St. Peter,2023-12-15,2023-12-16,Snowboard boots,34.2,2,17.1,clothes
St. Peter – Graubünden,St. Peter,2023-12-15,2023-12-16,Shortcarver,50.4,2,25.2,ski
St. Peter – Graubünden,St. Peter,2023-12-15,2023-12-16,Snow shoes incl. poles,34.2,2,17.1,clothes
St. Peter – Graubünden,St. Peter,2023-12-15,2023-12-17,Ski Superior,139.5,3,46.5,ski
St. Peter – Graubünden,St. Peter,2023-12-15,2023-12-17,Ski Premium,104.4,3,34.800000000000004,ski
St. Peter – Graubünden,St. Peter,2023-12-15,2023-12-17,Ski Economy,72.9,3,24.3,ski
St. Peter – Graubünden,St. Peter,2023-12-15,2023-12-17,Ski boot,45.9,3,15.299999999999999,clothes
St. Peter – Graubünden,St. Peter,2023-12-15,2023-12-17,Alpine touring skis Superior + crampons,139.5,3,46.5,ski
St. Peter – Graubünden,St. Peter,2023-12-15,2023-12-17,Ski jacket and ski pants,109.0,3,36.333333333333336,clothes
St. Peter – Graubünden,St. Peter,2023-12-15,2023-12-17,Freerideski Superior,139.5,3,46.5,ski
St. Peter – Graubünden,St. Peter,2023-12-15,2023-12-17,Ski helmet,26.1,3,8.700000000000001,helmet
St. Peter – Graubünden,St. Peter,2023-12-15,2023-12-17,Avalanche tranceiver,31.5,3,10.5,other
St. Peter – Graubünden,St. Peter,2023-12-15,2023-12-17,Safety Set,63.0,3,21.0,set
St. Peter – Graubünden,St. Peter,2023-12-15,2023-12-17,Snowboard Premium,104.4,3,34.800000000000004,snowboard
St. Peter – Graubünden,St. Peter,2023-12-15,2023-12-17,Snowboard Economy,72.9,3,24.3,snowboard
St. Peter – Graubünden,St. Peter,2023-12-15,2023-12-17,Snowboard boots,45.9,3,15.299999999999999,clothes
St. Peter – Graubünden,St. Peter,2023-12-15,2023-12-17,Shortcarver,72.9,3,24.3,ski
St. Peter – Graubünden,St. Peter,2023-12-15,2023-12-17,Snow shoes incl. poles,45.9,3,15.299999999999999,clothes
Schwanden ob Sigriswil – Bern Region,Schwanden ob Sigriswil,2023-12-15,2023-12-15,Ski jacket and ski pants,45.0,1,45.0,clothes
Schwanden ob Sigriswil – Bern Region,Schwanden ob Sigriswil,2023-12-15,2023-12-15,Sledge,8.1,1,8.1,sledge
Schwanden ob Sigriswil – Bern Region,Schwanden ob Sigriswil,2023-12-15,2023-12-15,Snow shoes incl. poles,8.1,1,8.1,clothes
Schwanden ob Sigriswil – Bern Region,Schwanden ob Sigriswil,2023-12-15,2023-12-16,Ski jacket and ski pants,79.0,2,39.5,clothes
Schwanden ob Sigriswil – Bern Region,Schwanden ob Sigriswil,2023-12-15,2023-12-16,Snow shoes incl. poles,15.3,2,7.65,clothes
Schwanden ob Sigriswil – Bern Region,Schwanden ob Sigriswil,2023-12-15,2023-12-16,Sledge,15.3,2,7.65,sledge
Schwanden ob Sigriswil – Bern Region,Schwanden ob Sigriswil,2023-12-15,2023-12-17,Ski jacket and ski pants,109.0,3,36.333333333333336,clothes
Schwanden ob Sigriswil – Bern Region,Schwanden ob Sigriswil,2023-12-15,2023-12-17,Sledge,22.5,3,7.5,sledge
Schwanden ob Sigriswil – Bern Region,Schwanden ob Sigriswil,2023-12-15,2023-12-17,Snow shoes incl. poles,22.5,3,7.5,clothes
Homberg b. Thun – Bern Region,Homberg b. Thun,2023-12-15,2023-12-15,Skiboots premium,30.0,1,30.0,clothes
Homberg b. Thun – Bern Region,Homberg b. Thun,2023-12-15,2023-12-15,Skiboots economy,20.0,1,20.0,clothes
Homberg b. Thun – Bern Region,Homberg b. Thun,2023-12-15,2023-12-15,Touring Set Standard,115.0,1,115.0,set
Homberg b. Thun – Bern Region,Homberg b. Thun,2023-12-15,2023-12-15,Snowboard premium,50.0,1,50.0,snowboard
Homberg b. Thun – Bern Region,Homberg b. Thun,2023-12-15,2023-12-15,Snowboard Economy,40.0,1,40.0,snowboard
Homberg b. Thun – Bern Region,Homberg b. Thun,2023-12-15,2023-12-15,Snowboardboots premium,30.0,1,30.0,clothes
Homberg b. Thun – Bern Region,Homberg b. Thun,2023-12-15,2023-12-15,Snowboard boots economy,20.0,1,20.0,clothes
Homberg b. Thun – Bern Region,Homberg b. Thun,2023-12-15,2023-12-15,Nordic Set Classic,40.0,1,40.0,set
Homberg b. Thun – Bern Region,Homberg b. Thun,2023-12-15,2023-12-15,Nordic Set Skating,50.0,1,50.0,set
Homberg b. Thun – Bern Region,Homberg b. Thun,2023-12-15,2023-12-15,Helmet,10.0,1,10.0,helmet
Homberg b. Thun – Bern Region,Homberg b. Thun,2023-12-15,2023-12-15,Snowshoes,20.0,1,20.0,clothes
Homberg b. Thun – Bern Region,Homberg b. Thun,2023-12-15,2023-12-16,Skiboots premium,45.0,2,22.5,clothes
Homberg b. Thun – Bern Region,Homberg b. Thun,2023-12-15,2023-12-16,Skiboots economy,32.0,2,16.0,clothes
Homberg b. Thun – Bern Region,Homberg b. Thun,2023-12-15,2023-12-16,Touring Set Standard,160.0,2,80.0,set
Homberg b. Thun – Bern Region,Homberg b. Thun,2023-12-15,2023-12-16,Snowboard premium,80.0,2,40.0,snowboard
Homberg b. Thun – Bern Region,Homberg b. Thun,2023-12-15,2023-12-16,Snowboard Economy,68.0,2,34.0,snowboard
Homberg b. Thun – Bern Region,Homberg b. Thun,2023-12-15,2023-12-16,Snowboardboots premium,45.0,2,22.5,clothes
Homberg b. Thun – Bern Region,Homberg b. Thun,2023-12-15,2023-12-16,Snowboard boots economy,32.0,2,16.0,clothes
Homberg b. Thun – Bern Region,Homberg b. Thun,2023-12-15,2023-12-16,Nordic Set Skating,80.0,2,40.0,set
Homberg b. Thun – Bern Region,Homberg b. Thun,2023-12-15,2023-12-16,Nordic Set Classic,65.0,2,32.5,set
Homberg b. Thun – Bern Region,Homberg b. Thun,2023-12-15,2023-12-16,Helmet,15.0,2,7.5,helmet
Homberg b. Thun – Bern Region,Homberg b. Thun,2023-12-15,2023-12-16,Snowshoes,38.0,2,19.0,clothes
Aeschi BE – Bern Region,Aeschi,2023-12-15,2023-12-15,Ski Superior,52.2,1,52.2,ski
Aeschi BE – Bern Region,Aeschi,2023-12-15,2023-12-15,Ski Premium,36.9,1,36.9,ski
Aeschi BE – Bern Region,Aeschi,2023-12-15,2023-12-15,Ski Economy,26.1,1,26.1,ski
Aeschi BE – Bern Region,Aeschi,2023-12-15,2023-12-15,Ski boot,18.0,1,18.0,clothes
Aeschi BE – Bern Region,Aeschi,2023-12-15,2023-12-15,Ski jacket and ski pants,45.0,1,45.0,clothes
Aeschi BE – Bern Region,Aeschi,2023-12-15,2023-12-15,Freerideski Superior,52.2,1,52.2,ski
Aeschi BE – Bern Region,Aeschi,2023-12-15,2023-12-15,Ski helmet,9.9,1,9.9,helmet
Aeschi BE – Bern Region,Aeschi,2023-12-15,2023-12-15,Avalanche tranceiver,10.8,1,10.8,other
Aeschi BE – Bern Region,Aeschi,2023-12-15,2023-12-15,Safety Set,24.3,1,24.3,set
Aeschi BE – Bern Region,Aeschi,2023-12-15,2023-12-15,Snowboard Premium,36.9,1,36.9,snowboard
Aeschi BE – Bern Region,Aeschi,2023-12-15,2023-12-15,Snowboard Economy,26.1,1,26.1,snowboard
Aeschi BE – Bern Region,Aeschi,2023-12-15,2023-12-15,Snowboard boots,18.0,1,18.0,clothes
Aeschi BE – Bern Region,Aeschi,2023-12-15,2023-12-15,Shortcarver,26.1,1,26.1,ski
Aeschi BE – Bern Region,Aeschi,2023-12-15,2023-12-16,Ski Superior,99.0,2,49.5,ski
Aeschi BE – Bern Region,Aeschi,2023-12-15,2023-12-16,Ski Premium,72.0,2,36.0,ski
Aeschi BE – Bern Region,Aeschi,2023-12-15,2023-12-16,Ski Economy,50.4,2,25.2,ski
Aeschi BE – Bern Region,Aeschi,2023-12-15,2023-12-16,Ski boot,34.2,2,17.1,clothes
